1.401500254869461060e-01,-3.172003924846649170e-01,-2.118260115385055542e-01
1.250085234642028809e-02,-8.356199413537979126e-02,-1.177384555339813232e-01
-7.728707790374755859e-02,-1.003380790352821350e-01,-5.087336897850036621e-02
1.391063183546066284e-01,1.507998108863830566e-01,-5.372263118624687195e-02
7.411088049411773682e-02,-6.626968830823898315e-02,-1.539111733436584473e-01
-1.373537033796310425e-01,2.830463945865631104e-01,1.371536254882812500e-01
-5.026554688811302185e-02,2.286422438919544220e-02,5.319240503013134003e-03
-1.450936645269393921e-01,-1.305671036243438721e-01,-1.150329969823360443e-02
2.428350597620010376e-01,-9.987682849168777466e-02,5.690924078226089478e-02
-1.662811040878295898e-01,-1.833917498588562012e-01,-1.649529859423637390e-02
-1.271237432956695557e-01,2.031839340925216675e-01,7.602848857641220093e-02
3.067052960395812988e-01,8.805133402347564697e-04,8.752714842557907104e-02
-1.019769236445426941e-01,-2.816629223525524139e-02,2.736994647420942783e-04
4.408548772335052490e-02,-1.877614855766296387e-01,-2.610560059547424316e-01
3.350077569484710693e-01,1.696770936250686646e-01,1.579672396183013916e-01
-1.001882255077362061e-01,2.437534630298614502e-01,2.424718141555786133e-01
2.186602354049682617e-01,-4.243046790361404419e-02,1.787019371986389160e-01
1.361123472452163696e-01,1.019482500851154327e-02,4.788706079125404358e-02
-6.175552308559417725e-02,-4.123835638165473938e-02,-6.102591007947921753e-02
6.307893246412277222e-02,-1.744163781404495239e-01,1.540420949459075928e-01
-1.002029329538345337e-01,-2.574449032545089722e-02,-2.052773907780647278e-02
-2.038026414811611176e-02,-1.052098535001277924e-02,1.750379800796508789e-01
-1.704141646623611450e-01,8.260851353406906128e-02,2.081370502710342407e-01
3.046038374304771423e-02,-1.080906987190246582e-01,5.237546190619468689e-02
4.245987534523010254e-02,-1.028992980718612671e-01,-2.393380254507064819e-01
2.759048156440258026e-02,-5.126305669546127319e-02,1.715921051800251007e-02
-5.088848248124122620e-02,-5.909984931349754333e-02,-1.213718652725219727e-01
4.354222863912582397e-02,-1.947734504938125610e-01,2.099343016743659973e-02
2.238669097423553467e-01,-4.470266401767730713e-02,-6.065621972084045410e-02
-3.897732123732566833e-02,-1.327470839023590088e-01,-1.662456095218658447e-01
