-4.621344059705734253e-02,1.275638490915298462e-01,-1.191029101610183716e-01
1.175435483455657959e-01,1.585432887077331543e-01,1.243152916431427002e-01
-3.588083758950233459e-02,9.166143834590911865e-02,-1.477167010307312012e-02
-5.570514872670173645e-02,2.105124294757843018e-01,7.134847342967987061e-02
-5.210344493389129639e-02,-2.316655963659286499e-02,8.306694030761718750e-02
3.919529914855957031e-02,-6.620083004236221313e-02,-2.849853038787841797e-02
-1.694286167621612549e-01,-6.083234399557113647e-02,1.057422161102294922e-01
2.918759174644947052e-02,1.111279502511024475e-01,3.274947404861450195e-03
1.172928661108016968e-01,1.306821107864379883e-01,-7.712037861347198486e-02
-7.716134190559387207e-02,1.877208054065704346e-01,-1.551955938339233398e-02
5.258217081427574158e-02,-7.702387124300003052e-02,-1.280660927295684814e-02
4.011594876646995544e-02,1.714137047529220581e-01,-8.984169363975524902e-02
1.481782943010330200e-01,-5.194891244173049927e-02,1.456426084041595459e-02
1.125016286969184875e-01,6.625292822718620300e-03,-1.409834623336791992e-02
5.152973905205726624e-02,-1.734415441751480103e-01,-1.117208227515220642e-01
-1.670062169432640076e-02,-1.500876843929290771e-01,8.327737450599670410e-02
-1.370673999190330505e-02,-2.412773221731185913e-01,-6.073230504989624023e-02
4.790569841861724854e-02,1.516333818435668945e-01,-2.478234469890594482e-02
2.206338383257389069e-02,-1.171280443668365479e-01,4.176278412342071533e-02
2.172378078103065491e-02,-1.271248012781143188e-01,-9.167747199535369873e-02
5.557404365390539169e-03,1.084051877260208130e-01,5.056902766227722168e-02
-7.913464307785034180e-02,1.867131292819976807e-01,9.961417317390441895e-02
1.182043924927711487e-01,1.226901412010192871e-01,1.347220242023468018e-01
-5.060315132141113281e-02,1.516460031270980835e-01,8.720871806144714355e-02
1.946691237390041351e-02,-1.993133127689361572e-02,7.722982764244079590e-02
1.909883506596088409e-02,8.029829710721969604e-02,7.397237420082092285e-02
3.449134994298219681e-03,4.470840469002723694e-02,-1.583385616540908813e-01
-2.586762420833110809e-02,1.481328718364238739e-02,8.868968486785888672e-02
1.952740550041198730e-01,-8.824453502893447876e-02,1.106856465339660645e-01
6.137716770172119141e-02,-2.674822807312011719e-01,-8.430784940719604492e-02
5.918512865900993347e-02,4.484169650822877884e-03,1.715710163116455078e-01
1.488666329532861710e-02,2.793881297111511230e-02,8.886647224426269531e-02
1.592495888471603394e-01,1.439635008573532104e-01,-7.876334339380264282e-02
3.587515279650688171e-02,1.666845232248306274e-01,-1.044128909707069397e-01
5.337525531649589539e-02,-2.302446961402893066e-02,3.397782146930694580e-02
8.363147825002670288e-02,1.109714880585670471e-01,1.237596869468688965e-01
-6.521083414554595947e-02,1.142640337347984314e-01,-1.314560621976852417e-01
-1.736849844455718994e-01,-1.550274342298507690e-01,9.022936224937438965e-02
-1.571690589189529419e-01,-1.901331841945648193e-01,5.126297473907470703e-03
-1.210547462105751038e-01,3.217514753341674805e-01,1.571118235588073730e-01
1.526177972555160522e-01,1.413532793521881104e-01,-4.486237466335296631e-02
-3.278655465692281723e-03,6.775307469069957733e-03,3.467397391796112061e-02
4.633808881044387817e-02,1.243984848260879517e-01,-1.207328364253044128e-01
1.503931432962417603e-01,-1.255776286125183105e-01,4.878437519073486328e-02
6.426473706960678101e-02,1.146387010812759399e-01,-3.198604285717010498e-02
-1.581996381282806396e-01,-1.659733802080154419e-02,-5.474819242954254150e-02
5.311342887580394745e-03,-1.930620968341827393e-01,2.595496177673339844e-02
1.461847275495529175e-01,1.278101205825805664e-01,8.065700531005859375e-02
-3.733217250555753708e-03,4.926472902297973633e-03,1.532699763774871826e-01
8.414745330810546875e-02,7.179892808198928833e-02,1.359132230281829834e-01
