-8.209740743041038513e-03,1.569786667823791504e-01,1.187142878770828247e-01
-1.532962918281555176e-01,7.207128405570983887e-02,-4.091292917728424072e-01
1.097251474857330322e-01,6.092934682965278625e-02,2.233917862176895142e-01
-1.324221640825271606e-01,-7.781657576560974121e-02,-1.137751191854476929e-01
-1.149739548563957214e-01,-1.260975152254104614e-01,-4.036721214652061462e-02
-9.534896165132522583e-02,-1.176424473524093628e-01,-3.577976301312446594e-02
-8.619776368141174316e-02,-1.937016658484935760e-02,1.703614294528961182e-01
1.688625365495681763e-01,-1.197059452533721924e-01,9.409479796886444092e-02
-2.891872823238372803e-01,4.520572721958160400e-02,-1.008065510541200638e-02
-2.025117576122283936e-01,-1.517260074615478516e-01,-9.314285218715667725e-02
-2.226580679416656494e-01,2.823491394519805908e-02,1.061376854777336121e-01
7.206429541110992432e-02,2.010394334793090820e-01,-3.892722725868225098e-02
2.957890927791595459e-01,-7.706010341644287109e-02,4.292077198624610901e-02
1.123257563449442387e-03,-7.496793568134307861e-02,-3.011524081230163574e-01
1.940221786499023438e-01,-1.092332601547241211e-01,2.372687906026840210e-01
-2.196057289838790894e-01,-7.776347547769546509e-02,5.132314283400774002e-03
-5.417057126760482788e-02,-3.394986689090728760e-02,1.046872660517692566e-01
1.781845651566982269e-02,-3.344451263546943665e-02,-2.169255614280700684e-01
1.564954370260238647e-01,9.918402880430221558e-02,6.207753717899322510e-02
-7.144211977720260620e-02,-9.094567596912384033e-02,-1.389801204204559326e-01
6.073181331157684326e-02,6.947812438011169434e-02,7.090061157941818237e-02
-3.667978644371032715e-01,-1.565601378679275513e-01,-1.452454738318920135e-02
-6.002593785524368286e-02,4.008792340755462646e-02,-4.802575334906578064e-02
8.539231866598129272e-02,-1.561028212308883667e-01,8.496368676424026489e-02
-1.137409508228302002e-01,1.561485975980758667e-01,-1.573348417878150940e-02
-2.227616123855113983e-02,-2.270867489278316498e-02,-1.136881932616233826e-01
1.558796782046556473e-02,1.749783940613269806e-02,7.482068240642547607e-02
1.207322161644697189e-02,2.099516056478023529e-02,-2.076697647571563721e-01
-2.378381788730621338e-01,6.642344594001770020e-02,1.029446125030517578e-01
-1.753617078065872192e-01,-1.358443964272737503e-02,-7.086098194122314453e-03
7.322172075510025024e-02,-1.730937957763671875e-01,1.124064102768898010e-01
-1.012467369437217712e-01,2.586567103862762451e-01,3.956438228487968445e-02
9.427059441804885864e-02,-1.489517241716384888e-01,1.477659344673156738e-01
-2.622345685958862305e-01,-1.846930235624313354e-01,-1.033941581845283508e-01
-2.555163390934467316e-02,-1.635171473026275635e-01,-2.264804393053054810e-02
-2.562096714973449707e-01,-1.362073123455047607e-01,-1.616188138723373413e-01
3.566039800643920898e-01,1.635901331901550293e-01,7.847848534584045410e-02
3.093522414565086365e-02,1.372049450874328613e-01,4.624922201037406921e-02
-2.069746106863021851e-01,1.086388751864433289e-01,-2.200750410556793213e-01
-4.211534187197685242e-02,2.003101110458374023e-01,2.199234068393707275e-01
-4.147609770298004150e-01,-1.246371567249298096e-01,-9.631364047527313232e-02
7.371746003627777100e-02,-1.013748943805694580e-01,1.190367564558982849e-01
-8.294945955276489258e-02,-1.831717044115066528e-01,1.599433571100234985e-01
-6.055266782641410828e-02,1.431800276041030884e-01,-1.628122925758361816e-01
-2.837014757096767426e-02,-2.832031622529029846e-02,4.519258625805377960e-03
-3.760776519775390625e-01,-1.227345764636993408e-01,8.825382590293884277e-02
8.766432106494903564e-02,1.719509810209274292e-01,-4.751852154731750488e-02
6.740923970937728882e-02,1.810662262141704559e-02,-1.805647909641265869e-01
6.788469851016998291e-02,4.278685152530670166e-02,2.007915079593658447e-01
-4.311568289995193481e-02,-1.074640005826950073e-01,-2.195501476526260376e-01
