7.336869370192289352e-03,1.195578649640083313e-01,1.578775793313980103e-02
1.922121009556576610e-04,5.817259475588798523e-02,1.254912465810775757e-01
2.696888148784637451e-01,4.608093947172164917e-02,1.320457309484481812e-01
2.206802666187286377e-01,1.603039801120758057e-01,1.871911287307739258e-01
1.726778298616409302e-01,-7.969444245100021362e-02,-4.989932477474212646e-02
-1.027818918228149414e-01,1.902472078800201416e-01,-1.102877482771873474e-01
1.268751025199890137e-01,-2.824267148971557617e-01,2.198054194450378418e-01
5.805538222193717957e-02,-6.050234660506248474e-02,3.894563764333724976e-02
1.429540365934371948e-01,2.379938028752803802e-02,2.331872135400772095e-01
-1.492543667554855347e-01,-6.409084051847457886e-02,5.879501625895500183e-02
1.662047207355499268e-02,1.600225120782852173e-01,1.510253697633743286e-01
1.706443130970001221e-01,9.371988475322723389e-03,-1.465746387839317322e-02
7.096255570650100708e-02,-5.819436907768249512e-02,1.336855590343475342e-01
7.788372039794921875e-02,-3.102828562259674072e-01,-6.057711318135261536e-02
-1.726844310760498047e-01,-1.336637139320373535e-01,2.374146878719329834e-02
-1.198107004165649414e-01,-4.854558408260345459e-02,2.211806476116180420e-01
-4.972780123353004456e-02,-2.482365220785140991e-01,1.185006126761436462e-01
-1.125727966427803040e-02,-6.028068065643310547e-02,8.427946269512176514e-02
2.333739399909973145e-01,-3.670600429177284241e-02,2.850682288408279419e-02
-1.765094101428985596e-01,2.633646875619888306e-02,4.233329556882381439e-03
8.290630578994750977e-02,-3.137777373194694519e-02,1.128170266747474670e-02
-9.398658573627471924e-02,1.899859122931957245e-02,1.461649686098098755e-01
4.142843931913375854e-02,-5.208970606327056885e-02,3.833868727087974548e-02
2.320674210786819458e-01,-3.839296475052833557e-02,2.567688226699829102e-01
1.775916367769241333e-01,1.632255911827087402e-01,1.082328781485557556e-01
1.426159143447875977e-01,1.372924447059631348e-01,-5.875315144658088684e-02
1.118239574134349823e-02,1.347403675317764282e-01,-1.110137253999710083e-01
1.458677053451538086e-01,-1.039757803082466125e-01,1.135496199131011963e-01
4.659700021147727966e-02,-7.590422779321670532e-02,1.059801578521728516e-01
3.461390361189842224e-02,4.176609963178634644e-02,-1.204572524875402451e-02
2.028601318597793579e-01,1.477600485086441040e-01,-1.644778251647949219e-01
5.081308633089065552e-02,6.594634056091308594e-02,4.110743850469589233e-02
5.718117114156484604e-03,8.429538458585739136e-02,2.415484189987182617e-02
3.345646709203720093e-02,-3.811248019337654114e-02,1.613071411848068237e-01
1.205823495984077454e-01,1.252167671918869019e-01,6.305807083845138550e-02
1.366210281848907471e-01,3.373018652200698853e-02,1.494252532720565796e-01
2.558528780937194824e-01,1.688698381185531616e-01,2.089892625808715820e-01
-2.781299054622650146e-01,-7.017243653535842896e-02,-8.961137384176254272e-03
-2.226135507225990295e-02,-1.440746933221817017e-01,-7.752144336700439453e-02
-8.400742709636688232e-02,-1.009525209665298462e-01,2.301983162760734558e-02
7.201001280918717384e-04,1.503130644559860229e-01,2.727645449340343475e-02
1.271799951791763306e-01,-1.146489195525646210e-02,-2.141003906726837158e-01
1.589910835027694702e-01,-8.847160637378692627e-02,-2.167194485664367676e-01
-7.825781404972076416e-02,-1.318500190973281860e-01,-5.263567343354225159e-02
-7.550651580095291138e-02,6.286033987998962402e-02,1.543706506490707397e-01
2.632135152816772461e-02,1.236925274133682251e-02,-2.428854256868362427e-01
8.841608464717864990e-02,-2.282691933214664459e-02,-1.660057753324508667e-01
1.603160947561264038e-01,3.664669767022132874e-02,1.665830612182617188e-01
3.851298615336418152e-02,1.708059012889862061e-01,8.763374388217926025e-02
-4.650320857763290405e-02,1.727737672626972198e-02,1.117095872759819031e-01
